id,num_highlights
1219,0
1220,0
1221,5
1222,0
1223,0
1224,23
1225,6
1226,0
1227,0
1228,5
1229,0
1230,0
1231,1
1232,3
1233,0
1234,1
1235,3
1236,1
1237,3
1238,3
1239,6
1240,0
1241,0
1242,2
1243,0
1244,0
1245,0
1246,2
1247,0
1248,0
1249,0
1250,1
1251,0
1252,1
1253,0
1254,0
1255,0
1256,3
1257,0
1258,0
1259,0
1260,0
1261,0
1262,0
1263,0
1264,0
1265,0
1266,2
1267,2
1268,1
1269,0
1270,1
1271,0
1272,0
1273,0
1274,0
1275,0
1276,0
1277,0
1278,0
1279,0
1280,5
1281,0
1282,0
1283,0
1284,0
1285,0
1286,2
1287,2
1288,7
1289,0
1290,0
1291,0
1292,0
1293,50
1294,0
1295,0
1296,18
1297,0
1298,8
1299,0
1300,0
1301,0
1302,0
1303,1
1304,0
1305,0
1306,0
1307,3
1308,7
1309,0
1310,3
1311,0
1312,81
1313,2
1314,0
1315,18
1316,0
1317,0
1318,0
1319,0
1320,0
1321,8
1322,0
1323,1
1324,2
1325,0
1326,0
1327,0
1328,0
1329,0
1330,0
1331,0
1332,0
1333,0
1334,0
1335,0
1336,0
1337,0
1338,0
1339,0
1340,4
1341,0
1342,0
1343,0
1344,0
1345,0
1346,0
1347,0
1348,0
1349,3
1350,0
1351,0
1352,13
1353,0
1354,0
1355,0
1356,0
1357,0
1358,5
1359,0
1360,5
1361,0
1362,0
1363,0
1364,0
1365,0
1366,6
1367,0
1368,1
1369,0
1370,102
1371,0
1372,0
1373,0
1374,66
1375,5
1376,0
1377,0
1378,0
1379,0
1380,0
1381,6
1382,0
1383,0
1384,0
1385,8
1386,0
1387,0
1388,0
1389,0
1390,12
1391,0
1392,0
1393,7
1394,0
1395,0
1396,0
1397,1
1398,1
1399,0
1400,0
1401,1
1402,0
1403,0
1404,1
1405,0
1406,1
1407,0
1408,2
1409,1
1410,0
1411,0
1412,0
1413,0
1414,1
1415,0
1416,0
1417,0
1418,11
1419,0
1420,0
1421,0
1422,0
1423,1
1424,7
1425,4
1426,0
1427,1
1428,0
1429,0
1430,0
1431,0
1432,0
1433,2
1434,0
1435,0
1436,0
1437,0
1438,0
1439,1
1440,6
1441,2
1442,0
1443,0
1444,1
1445,0
1446,0
1447,0
1448,0
1449,0
1450,0
1451,42
1452,0
1453,0
1454,0
1455,4
1456,0
1457,0
1458,1
1459,6
1460,0
1461,1
1462,2
1463,0
1464,1
1465,0
1466,0
1467,0
1468,1
1469,3
1470,0
1471,1
1472,0
1473,0
1474,0
1475,0
1476,0
1477,1
1478,2
1479,0
1480,0
1481,0
1482,0
1483,0
1484,0
1485,0
1486,0
1487,0
1488,1
1489,0
1490,0
1491,0
1492,5
1493,0
1494,0
1495,0
1496,0
1497,6
1498,2
1499,8
1500,0
1501,0
1502,7
1503,0
1504,0
1505,0
1506,0
1507,0
1508,0
1509,9
1510,17
1511,0
1512,0
1513,0
1514,0
1515,6
1516,0
1517,2
1518,0
1519,0
1520,0
1521,0
1522,0
1523,0
1524,2
1525,0
1526,0
1527,0
1528,2
1529,8
1530,0
1531,4
1532,0
1533,0
1534,0
1535,0
1536,0
1537,11
1538,0
1539,0
1540,0
1541,0
1542,1
1543,0
1544,0
1545,1
1546,8
1547,0
1548,0
1549,0
1550,0
1551,17
1552,2
1553,0
1554,0
1555,11
1556,0
1557,5
1558,0
1559,7
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,7
1568,2
1569,2
1570,0
1571,1
1572,0
1573,0
1574,2
1575,0
1576,0
1577,0
1578,0
1579,1
1580,0
1581,7
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,4
1590,0
1591,0
1592,1
1593,0
1594,1
1595,0
1596,0
1597,2
1598,3
1599,0
1600,0
1601,0
1602,0
1603,0
1604,6
1605,2
1606,32
1607,0
1608,0
1609,4
1610,0
1611,0
1612,0
1613,8
1614,19
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,6
1624,5
1625,0
1626,0
1627,0
1628,1
1629,0
1630,0
1631,0
1632,0
1633,1
1634,0
1635,0
1636,4
1637,1
1638,0
1639,0
1640,2
1641,0
1642,3
1643,0
1644,0
1645,0
1646,0
1647,0
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,4
1662,1
1663,4
1664,0
1665,4
1666,2
1667,4
1668,4
1669,0
1670,0
1671,1
1672,0
1673,0
1674,0
1675,4
1676,14
1677,7
1678,2
1679,0
1680,14
1681,5
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,1
1689,8
1690,2
1691,9
1692,0
1693,0
1694,2
1695,1
1696,0
1697,0
1698,1
1699,0
1700,0
1701,0
1702,0
1703,0
1704,0
1705,0
1706,1
1707,1
1708,0
1709,1
1710,0
1711,0
1712,0
1713,0
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,2
1721,0
1722,0
1723,2
1724,0
1725,0
1726,0
1727,0
1728,0
1729,0
1730,0
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1741,1
1742,0
1743,2
1744,0
1745,0
1746,0
1747,0
1748,0
1749,0
1750,0
1751,0
1752,5
1753,1
1754,0
1755,0
1756,0
1757,4
1758,2
1759,3
1760,0
1761,1
1762,0
1763,0
1764,0
1765,48
1766,0
1767,1
1768,1
1769,0
1770,0
1771,0
1772,2
1773,0
1774,0
1775,0
1776,0
1777,1
1778,0
1779,0
1780,0
1781,1
1782,0
1783,0
1784,0
1785,3
1786,0
1787,0
1788,0
1789,0
1790,0
1791,0
1792,0
1793,0
1794,1
1795,4
1796,0
1797,0
1798,1
1799,0
1800,1
1801,0
1802,0
1803,0
1804,0
1805,0
1806,0
1807,1
1808,0
1809,0
1810,0
1811,1
1812,1
1813,0
1814,0
1815,0
1816,0
1817,0
1818,1
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,1
1829,2
1830,0
1831,10
1832,0
1833,11
1834,0
1835,0
1836,0
1837,2
1838,0
1839,0
1840,1
1841,0
1842,1
1843,0
1844,17
1845,4
1846,5
1847,29
1848,0
1849,0
1850,2
1851,2
1852,0
1853,0
1854,0
1855,1
1856,0
1857,0
1858,0
1859,0
1860,0
1861,1
1862,0
1863,2
1864,0
1865,0
1866,0
1867,0
1868,0
1869,3
1870,0
1871,3
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,2
1880,0
1881,0
1882,0
1883,0
1884,0
1885,3
1886,33
1887,0
1888,20
1889,0
1890,2
1891,0
1892,0
1893,0
1894,0
1895,0
1896,2
1897,4
1898,0
1899,0
1900,2
1901,0
1902,0
1903,0
1904,4
1905,0
1906,0
1907,1
1908,0
1909,0
1910,0
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,13
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,3
1925,0
1926,7
1927,0
1928,0
1929,1
1930,0
1931,1
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,2
1942,0
1943,2
1944,0
1945,0
1946,0
1947,2
1948,0
1949,0
1950,0
1951,2
1952,0
1953,0
1954,0
1955,0
1956,1
1957,1
1958,0
1959,5
1960,0
1961,2
1962,0
1963,2
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,1
1971,0
1972,2
1973,4
1974,0
1975,0
1976,3
1977,3
1978,0
1979,0
1980,0
1981,0
1982,0
1983,0
1984,2
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,11
1992,0
1993,0
1994,0
1995,0
1996,0
1997,2
1998,5
1999,2
2000,1
2001,0
2002,0
2003,11
2004,10
2005,0
2006,5
2007,0
2008,2
2009,12
2010,0
2011,0
2012,0
2013,3
2014,0
2015,0
2016,0
2017,0
2018,0
2019,1
2020,0
2021,2
2022,1
2023,0
2024,2
2025,0
2026,0
2027,0
2028,2
2029,0
2030,0
2031,8
2032,0
2033,0
2034,1
2035,2
2036,0
2037,0
2038,3
2039,3
2040,0
2041,1
2042,1
2043,0
2044,4
2045,4
2046,1
2047,0
2048,0
2049,0
2050,5
2051,2
2052,2
2053,2
2054,0
2055,0
2056,0
2057,0
2058,3
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,0
2066,0
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2081,0
2082,0
2083,0
2084,0
2085,0
2086,0
2087,0
2088,0
2089,0
2090,0
2091,0
2092,0
2093,0
2094,0
2095,0
2096,0
2097,0
2098,0
2099,0
2100,0
2101,0
2102,0
2103,3
2104,1
2105,0
2106,2
2107,0
2108,0
2109,1
2110,0
2111,0
2112,0
2113,0
2114,0
2115,0
2116,0
2117,0
2118,2
2119,0
2120,1
2121,0
2122,0
2123,0
2124,0
2125,2
2126,0
2127,0
2128,0
2129,0
2130,0
2131,0
2132,0
2133,0
2134,0
2135,0
2136,0
2137,3
2138,9
2139,0
2140,0
2141,0
2142,0
2143,0
2144,0
2145,0
2146,0
2147,0
2148,0
2149,0
2150,1
2151,0
2152,0
2153,0
2154,0
2155,0
2156,0
2157,0
2158,3
2159,0
2160,0
2161,0
2162,0
2163,0
2164,0
2165,0
2166,0
2167,0
2168,0
2169,0
2170,0
2171,0
2172,49
2173,0
2174,0
2175,0
2176,0
2177,0
2178,2
2179,0
2180,0
2181,2
2182,0
2183,0
2184,0
2185,0
2186,0
2187,0
2188,0
2189,0
2190,0
2191,0
2192,0
2193,0
2194,0
2195,0
2196,0
2197,0
2198,0
2199,0
2200,0
2201,0
2202,1
2203,0
2204,0
2205,0
2206,0
2207,0
2208,0
2209,5
2210,6
2211,0
2212,19
2213,0
2214,0
2215,0
2216,0
2217,0
2218,0
2219,0
2220,5
2221,0
2222,0
2223,0
2224,0
2225,0
2226,0
2227,0
2228,0
2229,5
2230,0
2231,24
2232,0
2233,0
2234,3
2235,0
2236,8
2237,0
2238,1
2239,0
2240,0
2241,0
2242,0
2243,0
2244,0
2245,3
2246,0
2247,0
2248,0
2249,0
2250,0
2251,0
2252,0
2253,0
2254,0
2255,0
2256,7
2257,5
2258,0
2259,0
2260,0
2261,0
2262,1
2263,0
2264,1
2265,3
2266,0
2267,1
2268,1
2269,4
2270,1
2271,0
2272,0
2273,0
2274,0
2275,0
2276,0
2277,0
2278,0
2279,0
2280,2
2281,0
2282,0
2283,0
2284,0
2285,3
2286,3
2287,0
2288,2
2289,0
2290,0
2291,0
2292,0
2293,0
2294,2
2295,0
2296,1
2297,1
2298,0
2299,0
2300,0
2301,0
2302,0
2303,1
2304,0
2305,0
2306,0
2307,0
2308,2
2309,0
2310,3
2311,0
2312,1
2313,0
2314,1
2315,0
2316,0
2317,0
2318,6
2319,3
2320,0
2321,0
2322,1
2323,0
2324,3
2325,0
2326,1
2327,0
2328,2
2329,4
2330,0
2331,0
2332,2
2333,0
2334,2
2335,1
2336,3
2337,2
2338,0
2339,1
2340,1
2341,5
2342,0
2343,0
2344,0
2345,1
2346,0
2347,2
2348,0
2349,0
2350,0
2351,0
2352,0
2353,0
2354,0
2355,0
2356,0
2357,0
2358,0
2359,0
2360,0
2361,0
2362,0
2363,0
2364,0
2365,0
2366,0
2367,0
2368,0
2369,0
2370,0
2371,18
2372,6
2373,5
2374,0
2375,0
2376,8
2377,0
2378,0
2379,0
2380,0
2381,0
2382,0
2383,0
2384,1
