id,num_highlights
1733,4
1734,9
1735,10
1736,3
1737,3
1738,3
1739,3
1740,3
1741,0
1742,4
1743,0
1744,2
1745,7
1746,4
1747,12
1748,5
1749,7
1750,3
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,0
1759,0
1760,7
1761,0
1762,5
1763,0
1764,2
1765,0
1766,8
1767,0
1768,0
1769,0
1770,8
1771,4
1772,0
1773,2
1774,11
1775,3
1776,39
1777,0
1778,4
1779,4
1780,5
1781,0
1782,16
1783,2
1784,120
1785,0
1786,4
1787,5
1788,6
1789,0
1790,5
1791,0
1792,2
1793,0
1794,1
1795,0
1796,2
1797,2
1798,1
1799,9
1800,0
1801,89
1802,13
1803,2
1804,5
1805,2
1806,2
1807,1
1808,5
1809,1
1810,4
1811,1
1812,0
1813,0
1814,1
1815,0
1816,0
1817,2
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,2
1827,0
1828,1
1829,0
1830,0
1831,1
1832,12
1833,1
1834,2
1835,10
1836,9
1837,0
1838,46
1839,0
1840,1
1841,3
1842,0
1843,0
1844,0
1845,1
1846,0
1847,1
1848,10
1849,14
1850,0
1851,0
1852,2
1853,14
1854,0
1855,1
1856,6
1857,9
1858,2
1859,5
1860,2
1861,0
1862,2
1863,0
1864,4
1865,1
1866,6
1867,2
1868,6
1869,1
1870,4
1871,0
1872,3
1873,0
1874,0
1875,3
1876,2
1877,0
1878,2
1879,0
1880,0
1881,3
1882,0
1883,1
1884,10
1885,0
1886,0
1887,0
1888,0
1889,11
1890,0
1891,51
1892,2
1893,0
1894,3
1895,7
1896,1
1897,0
1898,0
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,4
1906,0
1907,1
1908,0
1909,0
1910,4
1911,1
1912,1
1913,0
1914,1
1915,2
1916,6
1917,1
1918,0
1919,49
1920,1
1921,8
1922,8
1923,6
1924,0
1925,0
1926,0
1927,2
1928,3
1929,0
1930,19
1931,1
1932,0
1933,4
1934,0
1935,7
1936,11
1937,6
1938,4
1939,0
1940,1
1941,0
1942,1
1943,1
1944,0
1945,7
1946,7
1947,1
1948,0
1949,9
1950,2
1951,0
1952,3
1953,0
1954,6
1955,3
1956,1
1957,1
1958,4
1959,0
1960,4
1961,0
1962,6
1963,0
1964,11
1965,12
1966,1
1967,9
1968,2
1969,3
1970,1
1971,1
1972,0
1973,0
1974,3
1975,4
1976,0
1977,0
1978,2
1979,0
1980,2
1981,23
1982,2
1983,2
1984,1
1985,17
1986,13
1987,5
1988,17
1989,83
1990,2
1991,1
1992,8
1993,0
1994,10
1995,5
1996,0
1997,0
1998,0
1999,1
2000,0
2001,2
2002,6
2003,1
2004,0
2005,5
2006,0
2007,3
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,8
2015,4
2016,5
2017,2
2018,3
2019,0
2020,7
2021,1
2022,0
2023,2
2024,1
2025,3
2026,7
2027,2
2028,1
2029,2
2030,1
2031,1
2032,3
2033,3
2034,1
2035,0
2036,6
2037,3
2038,0
2039,1
2040,10
2041,1
2042,0
2043,9
2044,0
2045,0
2046,1
2047,2
2048,2
2049,0
2050,1
2051,1
2052,0
2053,1
2054,16
2055,0
2056,0
2057,3
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,0
2066,0
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2081,0
2082,0
2083,0
2084,0
2085,0
2086,0
2087,0
2088,0
2089,0
2090,0
2091,0
2092,0
2093,0
2094,24
2095,3
2096,1
2097,0
2098,0
2099,1
2100,0
2101,0
2102,3
2103,0
2104,0
2105,0
2106,0
2107,0
2108,0
2109,0
2110,0
2111,0
2112,8
2113,2
2114,0
2115,0
2116,1
2117,0
2118,0
2119,0
2120,0
2121,0
2122,0
2123,0
2124,0
2125,0
2126,0
2127,0
2128,0
2129,2
2130,0
2131,1
2132,0
2133,0
2134,0
2135,0
2136,4
2137,0
2138,0
2139,0
2140,2
2141,0
2142,10
2143,0
2144,0
2145,0
2146,0
2147,0
2148,0
2149,0
2150,0
2151,3
2152,3
2153,10
2154,2
2155,6
2156,4
2157,3
2158,1
2159,9
2160,0
2161,2
2162,2
2163,6
2164,0
2165,3
2166,2
2167,4
2168,2
2169,19
2170,3
2171,0
2172,0
2173,3
2174,0
2175,4
2176,6
2177,2
2178,1
2179,8
2180,2
2181,0
2182,7
2183,5
2184,2
2185,3
2186,10
2187,2
2188,4
2189,6
2190,10
2191,0
2192,0
2193,0
2194,0
2195,0
2196,0
2197,0
2198,0
2199,0
2200,6
2201,1
2202,0
2203,2
2204,2
2205,5
2206,8
2207,0
2208,0
2209,0
2210,0
2211,0
2212,0
2213,6
2214,8
2215,5
2216,3
2217,5
2218,7
2219,4
2220,0
2221,9
2222,0
2223,2
2224,5
2225,12
2226,0
2227,7
2228,6
2229,1
2230,2
2231,0
2232,3
2233,2
2234,0
2235,4
2236,1
2237,4
2238,0
2239,0
2240,0
2241,0
2242,0
2243,0
2244,0
2245,1
2246,0
2247,0
2248,0
2249,0
2250,2
2251,0
2252,5
2253,0
2254,0
2255,5
2256,0
2257,0
2258,4
2259,4
2260,2
2261,12
2262,0
2263,0
2264,1
2265,1
2266,9
2267,0
2268,0
2269,0
2270,0
2271,0
2272,0
2273,1
2274,15
2275,4
2276,4
2277,2
2278,5
2279,4
2280,0
2281,0
2282,3
2283,4
2284,8
2285,0
2286,0
2287,2
2288,1
2289,0
2290,1
2291,0
2292,0
2293,0
2294,1
2295,0
2296,0
2297,1
2298,5
2299,2
2300,3
2301,3
2302,3
2303,1
2304,3
2305,2
2306,2
2307,4
2308,1
2309,2
2310,0
2311,4
2312,0
2313,4
2314,1
2315,0
2316,4
2317,2
2318,0
2319,1
2320,5
2321,3
2322,1
2323,2
2324,0
2325,0
2326,0
2327,0
2328,1
2329,0
2330,4
2331,11
2332,0
2333,7
2334,0
2335,1
2336,1
2337,1
2338,13
2339,1
2340,0
2341,0
2342,3
2343,0
2344,3
2345,0
2346,11
2347,0
2348,8
2349,3
2350,5
2351,10
2352,2
2353,1
2354,3
2355,3
2356,0
2357,0
2358,0
2359,0
2360,1
2361,1
2362,0
2363,0
2364,0
2365,0
2366,3
2367,0
2368,4
2369,3
2370,4
2371,0
2372,0
2373,0
2374,4
2375,2
2376,1
2377,0
2378,0
2379,0
2380,0
2381,0
2382,0
2383,8
2384,0
2385,0
2386,0
2387,4
2388,0
2389,2
2390,0
2391,3
2392,59
2393,0
2394,0
2395,1
2396,0
2397,0
2398,3
2399,0
2400,12
2401,7
2402,1
2403,0
2404,2
2405,1
2406,4
2407,0
2408,10
2409,0
2410,0
2411,5
2412,6
2413,0
2414,4
2415,1
2416,2
2417,1
2418,2
2419,0
2420,3
2421,5
2422,10
2423,4
2424,2
2425,0
2426,2
2427,5
2428,2
2429,0
2430,2
2431,4
2432,0
2433,0
2434,0
2435,9
2436,3
2437,14
2438,2
2439,4
2440,0
2441,0
2442,0
2443,0
2444,0
2445,3
2446,3
2447,2
2448,4
2449,3
2450,1
2451,6
2452,5
2453,4
2454,0
2455,0
2456,0
2457,0
2458,0
2459,0
2460,5
2461,0
2462,3
2463,0
2464,0
2465,0
2466,8
2467,0
2468,2
2469,1
2470,0
2471,0
2472,0
2473,2
2474,0
2475,11
2476,0
2477,0
2478,0
2479,0
2480,0
2481,7
2482,2
2483,0
2484,0
2485,0
2486,1
2487,3
2488,0
2489,4
2490,1
2491,24
2492,0
2493,0
2494,0
2495,0
2496,0
2497,0
2498,0
2499,0
2500,0
2501,0
2502,0
2503,0
2504,0
2505,0
2506,0
2507,0
2508,0
2509,0
2510,0
2511,0
2512,9
2513,0
2514,0
2515,3
2516,0
2517,42
2518,3
2519,1
2520,1
2521,10
2522,10
2523,13
2524,8
2525,2
2526,0
2527,5
2528,2
2529,0
2530,2
2531,10
2532,0
2533,6
2534,7
2535,2
2536,9
2537,1
2538,12
2539,3
2540,8
2541,0
2542,15
2543,1
2544,4
2545,6
2546,3
2547,0
2548,0
2549,0
2550,1
2551,5
2552,1
2553,4
2554,5
2555,1
2556,1
2557,0
2558,4
2559,0
2560,2
2561,2
2562,0
2563,0
2564,0
2565,3
2566,1
2567,0
2568,5
2569,10
2570,1
2571,1
2572,9
2573,0
2574,7
2575,0
2576,12
2577,5
2578,2
2579,29
2580,10
2581,2
2582,5
2583,5
2584,5
2585,0
2586,2
2587,0
2588,2
2589,5
2590,6
2591,19
2592,0
2593,4
2594,0
2595,0
2596,0
2597,0
2598,1
2599,0
2600,0
2601,8
2602,0
2603,0
2604,0
2605,1
2606,0
2607,2
2608,0
2609,1
2610,0
2611,0
2612,2
2613,0
2614,8
2615,0
2616,5
2617,1
2618,4
2619,0
2620,2
2621,0
2622,0
2623,1
2624,13
2625,2
2626,0
2627,7
2628,0
2629,0
2630,0
2631,0
2632,0
2633,0
2634,7
2635,0
2636,0
2637,0
2638,9
2639,4
2640,5
2641,2
2642,9
2643,0
2644,4
2645,6
2646,9
2647,7
2648,0
2649,2
2650,12
2651,1
2652,0
2653,0
2654,3
2655,8
2656,3
2657,3
2658,0
2659,0
2660,5
2661,4
2662,11
2663,1
2664,0
2665,2
2666,2
2667,0
2668,1
2669,0
2670,0
2671,1
2672,0
2673,2
2674,0
2675,0
2676,0
2677,8
2678,64
2679,1
2680,5
2681,0
2682,8
2683,0
2684,2
2685,5
2686,9
2687,5
2688,0
2689,1
2690,8
2691,0
2692,0
2693,0
2694,5
2695,0
2696,22
2697,13
2698,25
2699,0
2700,4
2701,0
2702,7
2703,2
2704,0
2705,0
2706,0
2707,7
2708,9
2709,8
2710,6
2711,10
2712,8
2713,4
2714,13
2715,2
2716,0
2717,0
2718,16
2719,14
2720,0
2721,0
2722,41
2723,1
2724,3
2725,8
2726,11
2727,0
2728,0
2729,2
2730,8
2731,46
2732,15
2733,10
2734,12
2735,0
2736,0
2737,0
2738,9
2739,4
2740,4
2741,1
2742,3
2743,4
2744,1
2745,2
2746,2
2747,0
2748,2
2749,13
2750,0
2751,6
2752,6
2753,10
2754,1
2755,7
2756,35
2757,0
2758,0
2759,34
2760,4
2761,10
2762,0
2763,0
2764,0
2765,0
2766,14
2767,3
2768,0
2769,0
2770,0
2771,15
2772,2
2773,12
2774,1
2775,6
2776,0
2777,16
2778,6
2779,5
2780,1
2781,12
2782,4
2783,11
2784,3
2785,1
2786,1
2787,10
2788,5
2789,38
2790,2
2791,6
2792,0
2793,4
2794,8
2795,12
2796,32
2797,0
2798,0
2799,6
2800,0
2801,11
2802,0
2803,1
2804,0
2805,4
2806,1
2807,2
2808,2
2809,5
2810,3
2811,1
2812,1
2813,10
2814,2
2815,0
2816,0
2817,2
2818,0
2819,2
2820,0
2821,1
2822,7
2823,54
2824,6
2825,2
2826,9
2827,0
2828,0
2829,0
2830,12
2831,3
2832,0
2833,0
2834,2
2835,0
2836,4
2837,1
2838,0
2839,9
2840,29
2841,6
2842,7
2843,19
2844,12
2845,1
2846,0
2847,0
2848,0
2849,1
2850,4
2851,8
2852,3
2853,3
2854,1
2855,1
2856,0
2857,9
2858,2
2859,10
2860,5
2861,2
2862,13
2863,11
2864,0
2865,0
2866,7
2867,1
2868,2
2869,0
2870,9
2871,1
2872,8
2873,0
2874,0
2875,2
2876,3
2877,0
2878,5
2879,14
2880,2
2881,7
2882,2
2883,4
2884,0
2885,1
2886,2
2887,0
2888,0
2889,0
2890,7
2891,1
2892,3
2893,5
2894,6
2895,3
2896,0
2897,3
2898,0
2899,2
2900,2
2901,3
2902,3
2903,0
2904,0
2905,0
2906,3
2907,7
2908,2
2909,10
2910,13
2911,1
2912,0
2913,8
2914,3
2915,0
2916,0
2917,8
2918,0
2919,14
2920,8
2921,0
2922,0
2923,6
2924,0
2925,4
2926,0
2927,2
2928,9
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,0
2936,0
2937,0
2938,0
2939,0
2940,0
2941,0
2942,1
2943,1
2944,5
2945,1
2946,0
2947,0
2948,0
2949,0
2950,0
2951,0
2952,0
2953,0
2954,0
2955,0
2956,2
2957,1
2958,0
2959,0
2960,1
2961,0
2962,0
2963,0
2964,0
2965,0
2966,0
2967,0
2968,0
2969,0
2970,4
2971,0
2972,1
2973,1
2974,2
2975,0
2976,1
2977,0
2978,0
2979,5
2980,4
2981,2
2982,0
2983,0
2984,0
2985,1
2986,2
2987,1
2988,3
2989,0
2990,0
2991,0
2992,0
2993,1
2994,0
2995,5
2996,6
